Order_No,Time_from_Pickup_to_Arrival
Order_No_27921,3298.214878213461
Order_No_726,2636.281532154826
Order_No_13534,1976.8621918188219
Order_No_17910,2457.971789150084
Order_No_24031,2017.939255805446
Order_No_9549,1218.334964866066
Order_No_17463,2411.5915494893998
Order_No_27439,1272.2238470927914
Order_No_322,2099.5006949643866
Order_No_12187,1055.5495095431688
Order_No_13326,1074.2120126948212
Order_No_21895,2436.2756408968344
Order_No_1420,1377.5850392865395
Order_No_22707,2029.3494790173718
Order_No_4764,1010.2730012445609
Order_No_2776,1170.2588269141997
Order_No_20904,1626.3199512594074
Order_No_15497,1399.5159771879917
Order_No_12355,1099.5429257194628
Order_No_11857,1369.2821216577577
Order_No_8252,1939.1855689864024
Order_No_18357,1463.9921300709393
Order_No_12061,2242.259722272327
Order_No_11471,819.3651251822448
Order_No_10999,894.8806864387006
Order_No_12854,2578.4315003859447
Order_No_4088,2004.1991185068764
Order_No_21035,2266.442709937175
Order_No_7175,2375.086616055043
Order_No_7050,1130.3816217696149
Order_No_25162,2161.3573182744294
Order_No_7111,901.6210361142075
Order_No_266,996.9349050071687
Order_No_27123,1693.9086402791581
Order_No_8123,786.7677510516005
Order_No_11699,2608.0064325340863
Order_No_14593,923.8834923507529
Order_No_13283,1954.7463690385848
Order_No_17355,943.0447577550221
Order_No_22253,1667.2362569204706
Order_No_26267,1265.134919320495
Order_No_24500,1971.7691189534307
Order_No_27362,855.1410157319915
Order_No_9440,2946.091669910602
Order_No_25926,1578.0329639300326
Order_No_2354,1110.316256422615
Order_No_4592,1224.4791256373574
Order_No_18752,3196.7702977489535
Order_No_27562,1069.001880173586
Order_No_11995,1449.2242795648563
Order_No_20318,2256.1646725778046
Order_No_9997,1256.1643792472896
Order_No_21664,1658.2586935977743
Order_No_13248,1431.321089194469
Order_No_10458,1678.7436665149144
Order_No_10057,1472.686550000486
Order_No_12491,2126.942602477611
Order_No_7629,1600.065731130555
Order_No_2489,1346.6253504627457
Order_No_27236,964.1127419270415
Order_No_17861,1510.743075800281
Order_No_11496,1833.0984117485568
Order_No_12758,1178.097360173706
Order_No_17219,1743.260158856152
Order_No_1102,1476.003211086907
Order_No_15110,2280.3522104185613
Order_No_6201,1723.977014918637
Order_No_17250,1338.6727753284868
Order_No_16449,2162.6270228760113
Order_No_20965,3307.9066626195854
Order_No_7485,1621.931110009311
Order_No_5072,1478.6268849430344
Order_No_3615,900.0246050078495
Order_No_4697,772.7558614516092
Order_No_16741,1460.0600036913092
Order_No_6093,889.3682989849694
Order_No_4473,2660.1753818399375
Order_No_12721,2162.540584021517
Order_No_19564,1032.5414364980898
Order_No_19832,1107.6212147164042
Order_No_13021,2319.829299247678
Order_No_20942,1779.1452883637176
Order_No_11264,1734.5140993543318
Order_No_27685,1159.241408147158
Order_No_16536,2782.8527504922313
Order_No_2610,1457.2057307992582
Order_No_9874,1409.8275727986475
Order_No_21591,2709.6220236749214
Order_No_11734,1339.8159596887854
Order_No_10198,1327.574856566789
Order_No_9378,1821.7384583189341
Order_No_17337,1431.2742040307712
Order_No_14500,1368.1533355716529
Order_No_13753,1569.3054615219808
Order_No_9957,1449.9231566505186
Order_No_19568,2155.1352092764937
Order_No_3423,1247.0631336646402
Order_No_11714,1114.6177631167593
Order_No_13040,1322.7907632669667
Order_No_16647,1059.073504984015
Order_No_8232,1308.1383947638606
Order_No_3680,1399.4085350814566
Order_No_13217,2646.53238837589
Order_No_12889,1603.639615804248
Order_No_14669,1039.2829791833792
Order_No_27094,1513.1520156229235
Order_No_15100,1076.9189056371324
Order_No_24425,1581.024665747842
Order_No_28171,1330.5136886844557
Order_No_1318,1022.1808963089352
Order_No_5141,2492.3535564388294
Order_No_24069,935.2353545612787
Order_No_27329,1228.6910117545704
Order_No_20836,1357.9246803931455
Order_No_3456,663.3102539803003
Order_No_12628,929.5944632081373
Order_No_15273,2337.5439673123474
Order_No_25387,1269.5316052114867
Order_No_26477,923.1396415852869
Order_No_2993,1098.5072452311579
Order_No_1293,986.0405019289465
Order_No_18437,1061.4836070049714
Order_No_18071,1730.175180107406
Order_No_4238,1073.9747627552424
Order_No_24880,1613.641128622774
Order_No_8596,1100.0706523391127
Order_No_9531,1329.1741592672843
Order_No_8048,1948.5808636157017
Order_No_4718,1627.0509795805265
Order_No_1927,2851.187849470116
Order_No_21069,1860.4368173822222
Order_No_6437,1854.524916565446
Order_No_15443,1662.1767740625291
Order_No_2612,1796.1170000568454
Order_No_22731,959.0033591452448
Order_No_8721,1202.2013032791656
Order_No_17415,1351.4998189995677
Order_No_6770,2466.5650861192335
Order_No_25667,1568.793685014396
Order_No_4228,1142.2719511335308
Order_No_14854,1108.323514772157
Order_No_10256,830.9564828472285
Order_No_7298,1326.745137407168
Order_No_19999,739.1209187374989
Order_No_20266,944.4719834502903
Order_No_23089,1563.139814284048
Order_No_3340,1249.4664839638135
Order_No_1926,1957.6928646378
Order_No_10835,1757.175078518805
Order_No_15047,3388.1595275418003
Order_No_9279,751.6920927948959
Order_No_27407,941.9440710463241
Order_No_15814,1351.1585094615948
Order_No_15482,1809.2325384278083
Order_No_3165,2163.6373417577197
Order_No_3626,919.3570722849254
Order_No_25133,1580.8612287650612
Order_No_6289,1112.0682676342985
Order_No_4890,707.524464161288
Order_No_8212,2507.261521598055
Order_No_8786,1498.784414809561
Order_No_6261,1374.5222598740002
Order_No_1561,1589.9259368852727
Order_No_6884,1092.0253063132404
Order_No_16110,1444.0230680727327
Order_No_18553,2925.215559011711
Order_No_4929,1856.4645909450192
Order_No_6551,1365.1057010188015
Order_No_14529,1031.1142945252286
Order_No_17765,1722.9795390826912
Order_No_10410,2519.617816164333
Order_No_27358,1122.4384218202758
Order_No_9587,1458.9445984721751
Order_No_9548,1000.8607691822544
Order_No_25349,1629.6754990740155
Order_No_14087,1334.6494195137348
Order_No_21057,1180.3027508059313
Order_No_23144,2238.7186355865633
Order_No_10845,1011.6150051550358
Order_No_4005,1057.1397014934482
Order_No_14302,1013.125597307313
Order_No_17543,1538.773138789671
Order_No_16548,1131.7997936913962
Order_No_10799,1231.1613611064531
Order_No_17114,1625.0605338572132
Order_No_7876,1858.5742164826952
Order_No_959,969.1104701377626
Order_No_21047,2037.5893571513589
Order_No_25005,996.493467821012
Order_No_4105,976.2737873666993
Order_No_11736,1610.7298045024945
Order_No_5863,1665.6465474858269
Order_No_11473,3002.9416354593486
Order_No_2613,1814.4255538137877
Order_No_18415,2134.171803818448
Order_No_26893,2387.834985772264
Order_No_7360,1905.8921663850197
Order_No_3570,2001.6313465932762
Order_No_3237,2676.4273803818796
Order_No_19604,766.0221265854925
Order_No_17109,1944.1977798511944
Order_No_13095,1215.388965183476
Order_No_27165,2607.782855733567
Order_No_8863,1091.6073349354483
Order_No_22724,1069.9821308380706
Order_No_16855,1539.0235461255143
Order_No_18871,1285.953954349192
Order_No_8460,902.9261331945236
Order_No_13805,944.3632545284563
Order_No_1364,1535.4566424440854
Order_No_2596,1456.9915084299282
Order_No_11283,1345.9938408475937
Order_No_58,1657.5858714426286
Order_No_12087,977.4489526420075
Order_No_19721,1054.5076790426974
Order_No_16961,1879.4187334198068
Order_No_14831,1730.6965548838416
Order_No_3909,1251.1756047891758
Order_No_27168,1337.2491080158652
Order_No_2809,887.8756402754734
Order_No_7359,891.5017831754303
Order_No_20455,1649.8090558727126
Order_No_2347,1780.173091274628
Order_No_20383,677.4498276373561
Order_No_10266,1354.167189291009
Order_No_2287,1290.2955998873513
Order_No_23925,777.8253450409393
Order_No_10019,1176.0182997647207
Order_No_22360,2936.2092856296804
Order_No_17684,1088.3790577274485
Order_No_28207,1461.6799637279473
Order_No_24539,1244.239922881985
Order_No_26209,1032.4821660667221
Order_No_5357,2823.8125508902303
Order_No_19006,1859.7852375723232
Order_No_15064,1145.5359823287508
Order_No_7498,1293.5533305065983
Order_No_15139,1238.5567594102395
Order_No_26167,1837.5441376692324
Order_No_20990,1877.040006088173
Order_No_26994,1709.5719950146013
Order_No_22831,1964.0484447264535
Order_No_10138,1751.9839689238288
Order_No_20539,993.4043363653036
Order_No_2873,1227.7808437447165
Order_No_12297,2438.2045437742127
Order_No_16363,769.8001793580188
Order_No_11662,1263.2773266209406
Order_No_25897,1540.8672495993087
Order_No_7727,1749.503118243556
Order_No_10345,1219.9576555894819
Order_No_25457,897.913127445463
Order_No_12316,1412.3753661213414
Order_No_14534,1343.0344183089328
Order_No_13453,2774.9621935626856
Order_No_9988,1242.7665848819015
Order_No_6660,758.0124594170484
Order_No_28,1694.320783655523
Order_No_22645,1382.2541613836365
Order_No_9182,1239.240634081645
Order_No_27958,1975.0661197825539
Order_No_5824,905.9915257429457
Order_No_25206,894.4647170369644
Order_No_24856,700.9620053046092
Order_No_2557,3364.96136990215
Order_No_7149,1458.9109263408172
Order_No_22438,1780.4997927716468
Order_No_10226,2019.1563208863881
Order_No_14027,1997.7012221350597
Order_No_28012,1561.9179276920331
Order_No_8136,1166.32812430583
Order_No_13265,1069.1838588550163
Order_No_11916,1427.2651979656657
Order_No_65,860.3449673766663
Order_No_14703,1540.7004976527242
Order_No_9186,1494.6224969348114
Order_No_1712,884.8488767137533
Order_No_736,1860.5290194848785
Order_No_26482,1956.3234058400776
Order_No_13556,1113.987262244933
Order_No_20560,1354.0947884056513
Order_No_26826,895.3828113377458
Order_No_19724,1067.6709226077437
Order_No_18505,3032.656176237346
Order_No_6183,1905.8889737291538
Order_No_1245,1576.2446483311069
Order_No_19859,1430.7523086749643
Order_No_24094,1314.546593253981
Order_No_796,1652.2626662878029
Order_No_1522,1964.317550615604
Order_No_27575,1928.6012608967794
Order_No_7255,2302.4108750957093
Order_No_13243,1409.778170713369
Order_No_24875,1332.9918750902216
Order_No_24168,1475.0474162125101
Order_No_22049,1548.960441923009
Order_No_5808,1260.727889942449
Order_No_23404,883.9385742032246
Order_No_20315,1877.8684057089413
Order_No_18366,1346.6243040367772
Order_No_24337,1277.8758679329403
Order_No_12389,1561.315924657356
Order_No_23708,984.7065257901995
Order_No_14899,1109.7217421896057
Order_No_20289,827.4119540677639
Order_No_4066,1755.5244927413369
Order_No_9019,1160.5267037757949
Order_No_13474,952.9881793723835
Order_No_27950,1566.2901316492935
Order_No_9974,2252.7519136477495
Order_No_18955,2015.76631237517
Order_No_5798,1224.217991387006
Order_No_20771,1613.5233140235869
Order_No_20546,2247.8140659071287
Order_No_5050,1229.4429608497376
Order_No_15788,1886.489404822205
Order_No_11905,1124.8455380061787
Order_No_9012,1628.170710045808
Order_No_11945,1581.1345490671083
Order_No_18620,1674.5445942776569
Order_No_24306,1659.4521135940813
Order_No_2200,1689.121800677196
Order_No_20067,1024.8316460615024
Order_No_19356,1074.5490981997573
Order_No_10253,1154.8162127756223
Order_No_18622,1445.3360991670124
Order_No_21779,2302.9800716109603
Order_No_10443,1225.338974085833
Order_No_19434,2074.530382304467
Order_No_4308,680.2201380558763
Order_No_2714,1165.7577655450805
Order_No_3905,1872.735290870056
Order_No_26296,1532.6366689088245
Order_No_1347,1834.509166785705
Order_No_24008,811.9916554004594
Order_No_9499,2729.016648150784
Order_No_26113,1356.7403408273385
Order_No_2404,1457.152932431527
Order_No_4708,1754.0229947573825
Order_No_797,1972.0379724765444
Order_No_5830,1343.4887126339527
Order_No_17771,1423.8701854471365
Order_No_21820,1134.3505209326759
Order_No_22480,1368.4147566053944
Order_No_15420,1029.2512128898452
Order_No_1784,1551.1665805552038
Order_No_629,1452.369834091398
Order_No_18363,1467.3782897118654
Order_No_824,2704.0162160669497
Order_No_23692,1099.8567676431994
Order_No_21939,907.9918374729605
Order_No_921,2580.1442332742226
Order_No_22712,1668.8205737473036
Order_No_18076,1445.607011540429
Order_No_725,2420.164102910814
Order_No_4837,1402.1572914657736
Order_No_23204,937.8384889591907
Order_No_11166,1994.7817586216697
Order_No_6716,928.977588004338
Order_No_12018,2584.6339900939493
Order_No_25930,959.2522391341772
Order_No_4958,1956.1120272500775
Order_No_1031,2007.2761318374905
Order_No_10373,1043.6407361255551
Order_No_17286,2395.825536039956
Order_No_19119,1638.7963491107148
Order_No_24131,1663.3909954689589
Order_No_15786,1426.9194360589754
Order_No_18962,2593.7077202308283
Order_No_11853,1329.7440710190494
Order_No_6221,874.0355683505331
Order_No_13733,1418.1784498404086
Order_No_8672,1205.0810633922956
Order_No_13719,1098.8985012910707
Order_No_26964,1404.9729129710831
Order_No_23038,873.3711713012599
Order_No_6520,1574.0490239300634
Order_No_11054,3119.9517057703415
Order_No_18676,2157.1540808743957
Order_No_18544,1098.2854616874247
Order_No_9783,2562.711282453827
Order_No_3056,1708.4600700291194
Order_No_6421,1579.5908932208768
Order_No_911,1982.8270644260483
Order_No_9738,1897.547462182083
Order_No_27160,1525.6711848807317
Order_No_23671,1360.984489236289
Order_No_14592,2170.387244463287
Order_No_18733,1535.270576145529
Order_No_16644,2409.097553117528
Order_No_15363,1610.3957302064882
Order_No_20638,1931.7417712568495
Order_No_4807,2458.4844894176495
Order_No_11876,2164.3437923262245
Order_No_8860,1564.7451850270445
Order_No_11088,2097.467713152422
Order_No_18696,1045.38669686317
Order_No_7802,3306.0511452871506
Order_No_9910,922.1831615295887
Order_No_7291,1768.001852970956
Order_No_9291,1874.7050030803148
Order_No_13659,1113.2268485007808
Order_No_20418,1062.11284435563
Order_No_9263,1195.5023945436697
Order_No_3489,1383.9310513087767
Order_No_15942,899.6165974855321
Order_No_3355,675.0787780593018
Order_No_2392,1835.7235575324084
Order_No_10692,1098.421573392683
Order_No_21707,1088.9081753024875
Order_No_13501,1978.5958018578822
Order_No_10893,1069.6525234358342
Order_No_10792,1129.2805900922394
Order_No_15975,2639.4332627547265
Order_No_25625,819.390452575557
Order_No_9185,1251.7890968711363
Order_No_2251,1310.1887318295412
Order_No_8316,1610.5640387711246
Order_No_28041,1033.8888040684833
Order_No_24006,907.1157297205355
Order_No_16753,1964.341133073889
Order_No_23242,1229.4400797707276
Order_No_1224,1608.363521542953
Order_No_1509,1358.370172295974
Order_No_4214,2195.8249756903388
Order_No_13746,1449.522409615216
Order_No_6343,1120.375473960863
Order_No_11886,2691.050546910483
Order_No_21022,1971.7618518352829
Order_No_20419,1912.581770778459
Order_No_1640,996.6798220365527
Order_No_12817,1120.7836006666184
Order_No_2193,1983.1126938058223
Order_No_28130,1479.1911150020096
Order_No_13357,3004.595844736825
Order_No_1681,2309.85683827693
Order_No_19513,1093.0739572507882
Order_No_16889,1654.421283255775
Order_No_26659,960.9018990389668
Order_No_24369,791.3932042875022
Order_No_23776,948.7478632301718
Order_No_25813,1577.116514655143
Order_No_18996,1359.5467486574998
Order_No_21868,1537.2251660345646
Order_No_24411,1811.9142464581382
Order_No_5407,2127.170780053588
Order_No_18971,2276.9823640019167
Order_No_15946,886.753040132935
Order_No_26049,1998.3634874955096
Order_No_22806,1060.0219117045708
Order_No_21610,1951.2886889087022
Order_No_1385,1211.975270471834
Order_No_24832,1021.9523429759647
Order_No_15127,995.3574087076995
Order_No_9841,1566.6438006639073
Order_No_14901,988.1918114363507
Order_No_12217,2279.9745326141638
Order_No_16817,1472.7882007547596
Order_No_5129,1749.8499444657282
Order_No_28172,2298.3998857294355
Order_No_17882,1616.4704699634894
Order_No_2494,698.7400398771933
Order_No_24397,1394.1291460866705
Order_No_6546,1426.0044223783334
Order_No_15527,1901.5896094921918
Order_No_11564,1937.3399048465653
Order_No_17850,1809.345490487336
Order_No_10156,1322.800850475338
Order_No_9617,1101.1391486774155
Order_No_5377,1058.713449577568
Order_No_20436,1639.2560899310556
Order_No_10215,1295.0146056174563
Order_No_14142,3220.3945444352503
Order_No_15165,1561.6847678356207
Order_No_16223,1299.9044909242948
Order_No_21532,1439.3769076535464
Order_No_3890,1261.3431226662651
Order_No_10920,895.6103099595712
Order_No_19458,1406.0850294085758
Order_No_3181,1139.9957800311386
Order_No_13820,824.8695116574236
Order_No_5107,1588.8426839458261
Order_No_17078,984.5797910214314
Order_No_18864,1678.6160437061699
Order_No_6031,1440.2920185088224
Order_No_6953,1407.623340180413
Order_No_10433,1367.795918937889
Order_No_1704,975.4451176417278
Order_No_7439,3212.846693703912
Order_No_20541,768.816866326466
Order_No_6199,1363.1816452249113
Order_No_5161,1635.964624241271
Order_No_9398,1590.1572375607211
Order_No_12832,2049.006534866814
Order_No_2161,1723.255686128352
Order_No_17477,1256.7286298234758
Order_No_26405,773.2771958208104
Order_No_6205,763.7617604484549
Order_No_26476,1024.082006012366
Order_No_17566,2671.221111586048
Order_No_23918,3928.349302032082
Order_No_25533,1314.285174661556
Order_No_15983,963.8708391416803
Order_No_19759,1138.0169890322359
Order_No_24901,1316.8690037207052
Order_No_24818,1402.0164329223626
Order_No_18866,1661.5370435118457
Order_No_2750,1160.4473969875544
Order_No_13769,889.8386380546799
Order_No_25552,1989.4638715564288
Order_No_22041,1734.1105245355357
Order_No_10911,714.4935432601051
Order_No_27962,2000.3499046167854
Order_No_24604,1742.3474049515062
Order_No_6741,1885.8053220759903
Order_No_3868,1137.3889439466147
Order_No_462,1666.652885734955
Order_No_27468,1971.1655091361608
Order_No_10935,1678.9698901102965
Order_No_23757,1354.4322954306772
Order_No_24886,2351.412834472816
Order_No_19768,881.1644741838245
Order_No_28139,1105.7072394962524
Order_No_17065,2550.861309453707
Order_No_8662,2199.504647348738
Order_No_2449,1004.2705909937577
Order_No_19138,1892.0484929091472
Order_No_23846,2322.6783639380446
Order_No_24216,2728.067617171684
Order_No_17868,1559.5716151341621
Order_No_13080,1061.741894967381
Order_No_850,1662.4543391608822
Order_No_9698,2199.75850706629
Order_No_13434,1345.9427903486794
Order_No_7738,819.7970910608419
Order_No_13392,1464.2859219906168
Order_No_8618,1555.8663154660899
Order_No_22957,1758.4208960908727
Order_No_19367,1562.7483604537993
Order_No_22729,887.2636096367278
Order_No_2295,3535.400746653526
Order_No_21426,2211.0251354623324
Order_No_24491,967.2768859467615
Order_No_25557,992.1252864422713
Order_No_25983,2030.9127407214328
Order_No_6851,963.9691570446594
Order_No_9630,1280.8441812661185
Order_No_791,1568.9068086488987
Order_No_12757,1000.6170688836646
Order_No_9033,2047.5636941249468
Order_No_26833,1561.7663965673055
Order_No_25283,1733.6872901950555
Order_No_17588,881.8449715442766
Order_No_11544,867.7300836591821
Order_No_2966,1672.7079243012631
Order_No_22402,1988.4315574013963
Order_No_13761,1623.8499643331743
Order_No_10497,2507.9105601518677
Order_No_7024,2302.981521737027
Order_No_16082,1513.4898448816602
Order_No_7012,2408.380905004444
Order_No_3774,1432.274830489354
Order_No_2953,2396.0280166947414
Order_No_4118,1237.215613985907
Order_No_13164,1193.9109630347448
Order_No_25384,2049.4656999053477
Order_No_22201,1001.8410887923892
Order_No_4637,1633.4465940617956
Order_No_20457,899.6974200755576
Order_No_21581,1016.1279011585502
Order_No_26390,1163.91364440084
Order_No_13624,1554.4431214138676
Order_No_8971,1049.9191694863985
Order_No_7663,1862.5047213468424
Order_No_8749,1521.4569849948311
Order_No_9888,1710.0877138183569
Order_No_26280,1309.960193488514
Order_No_1427,1452.0572134340982
Order_No_5527,1461.4896107498862
Order_No_7721,1606.4879655087643
Order_No_25066,1028.040934895631
Order_No_22734,1453.3748654164665
Order_No_21309,1455.5476618019457
Order_No_8586,997.0751021800388
Order_No_26481,1262.6883206123675
Order_No_13424,2169.3912695841645
Order_No_25229,807.5650346099064
Order_No_730,2138.2057324672787
Order_No_25068,2125.6830333980906
Order_No_7977,1908.0813357432344
Order_No_4147,2418.3291511534335
Order_No_1038,2829.853414796613
Order_No_6710,1341.2193224750881
Order_No_16277,1628.6712589044619
Order_No_6202,1092.0980963567781
Order_No_24599,1348.6371005256078
Order_No_25778,2421.061014711071
Order_No_12891,1362.1870805195795
Order_No_25631,2417.7469941571253
Order_No_21956,1378.7127007442978
Order_No_21100,1663.552866361315
Order_No_8868,3230.015554810314
Order_No_24698,1256.8633018706023
Order_No_26881,1347.6258660347958
Order_No_4625,1055.0881652048265
Order_No_19046,1250.8453501004187
Order_No_4695,1137.516198248879
Order_No_5496,1206.8937037213764
Order_No_21760,2212.9118938703905
Order_No_8277,1507.9450469335934
Order_No_14497,1006.5096083693934
Order_No_20343,1409.8738546575623
Order_No_22307,1360.1791925018915
Order_No_27848,2381.7882133724634
Order_No_2214,770.2951564490868
Order_No_531,1886.3837299722509
Order_No_15041,996.4986781955886
Order_No_27055,1214.1025103812717
Order_No_12287,656.8633756205236
Order_No_28119,1070.9946166020454
Order_No_619,2138.3462091141337
Order_No_24382,935.5244273453718
Order_No_27223,964.6737515488494
Order_No_3648,1317.0479922923623
Order_No_15879,754.7966213043619
Order_No_8647,1243.0825711636935
Order_No_22967,1127.820879880288
Order_No_26594,3353.8975928006257
Order_No_2981,1128.3705893934166
Order_No_15617,2512.8122918583686
Order_No_15977,1197.503618626979
Order_No_2190,1031.0210556306774
Order_No_14068,1447.3306613989116
Order_No_13523,1784.7995213360846
Order_No_19849,1575.6804484297754
Order_No_2891,2068.03343804599
Order_No_14633,2287.7025350233016
Order_No_635,1455.6617225551308
Order_No_13030,1402.400461123194
Order_No_10139,1743.5769077435834
Order_No_24560,1722.1009865712113
Order_No_27617,1547.7989964545995
Order_No_701,1054.3970093025418
Order_No_2364,1025.010372145538
Order_No_27563,1102.8054289831198
Order_No_8276,2414.5851758777426
Order_No_20785,2510.5020665559787
Order_No_22474,942.9940533390909
Order_No_582,929.7046578885056
Order_No_18695,1378.3659796517823
Order_No_10115,946.0507143530413
Order_No_8102,2504.195836991821
Order_No_24816,1622.8701492614564
Order_No_10941,1189.5147536664808
Order_No_2389,2450.1014612999425
Order_No_11263,1237.3183176985985
Order_No_5560,1124.563862269024
Order_No_765,2018.5406576959867
Order_No_26805,985.9365843090563
Order_No_7093,1459.8004561046473
Order_No_18903,1949.9022685451491
Order_No_13628,2210.467363671465
Order_No_13127,2748.3851023586176
Order_No_2872,1337.3293526179477
Order_No_2531,1591.022572165748
Order_No_15581,2585.0803395365074
Order_No_12203,1653.194039100439
Order_No_21771,1126.992791486453
Order_No_4242,2233.2816009666203
Order_No_5154,1780.2955972041018
Order_No_4619,1180.5159657929253
Order_No_13410,1453.9348080156124
Order_No_25037,1469.8537938020163
Order_No_16619,1328.9186508328567
Order_No_11634,2918.744425892779
Order_No_25136,720.0387161649924
Order_No_2876,1271.6676475763088
Order_No_19746,1117.4246388144966
Order_No_19446,1219.272653760956
Order_No_6746,1987.000231439808
Order_No_3063,2387.9774340382064
Order_No_9933,908.5201010993551
Order_No_16730,2135.876585796468
Order_No_3457,1663.4798167364133
Order_No_11391,1350.2428658340723
Order_No_21824,1388.2413698722667
Order_No_16668,2022.3230567738574
Order_No_20922,1414.3071517999488
Order_No_25131,1024.5078216093389
Order_No_13896,1053.5396991931339
Order_No_24711,1054.1167323254704
Order_No_1414,946.0507143530413
Order_No_21347,1769.890713880748
Order_No_3025,1295.9375948158777
Order_No_25633,1325.2247146897716
Order_No_6352,1785.7486930730884
Order_No_23635,1092.9915106467524
Order_No_20433,1079.2490183290865
Order_No_20663,924.4790811722705
Order_No_253,1864.3577656594498
Order_No_21466,2335.637035124477
Order_No_15659,1090.1814884766718
Order_No_15361,1834.4275152097398
Order_No_18066,1307.0717814129093
Order_No_18196,1177.554990098608
Order_No_18841,2102.8001937489316
Order_No_9304,1107.5862943139728
Order_No_12434,2158.691440240611
Order_No_19625,2303.2091828659686
Order_No_3771,2574.5956375114692
Order_No_3655,1528.616253507069
Order_No_28025,2698.1554755031684
Order_No_20629,1362.883428169087
Order_No_27309,778.9942292292908
Order_No_28031,1358.1835403959485
Order_No_6913,2007.0591997369556
Order_No_15801,1945.1710796908446
Order_No_15734,985.9843855486106
Order_No_10412,2418.6780244447145
Order_No_8657,1224.5885049406934
Order_No_14671,1231.3636854483193
Order_No_26099,723.822637775389
Order_No_16299,2087.6634353742556
Order_No_10505,1059.5097099577106
Order_No_27925,1455.8065362419293
Order_No_10136,1097.9099137978774
Order_No_3605,1122.5034274643986
Order_No_11019,1104.7229897899233
Order_No_18666,914.4418761209236
Order_No_14487,3889.826871133053
Order_No_8021,1401.4539621042059
Order_No_5001,1335.0561968565162
Order_No_10572,1622.6024317434349
Order_No_23106,908.5382454717474
Order_No_15304,1855.3338777738827
Order_No_12655,1980.556105574964
Order_No_25334,2326.722630877608
Order_No_26536,2088.7795660221527
Order_No_1862,1360.5374817963166
Order_No_6622,884.4498916283264
Order_No_6919,1487.4132378784052
Order_No_25803,1823.1588413149293
Order_No_6417,1473.7641534705617
Order_No_11881,2516.2083789434546
Order_No_13305,2830.6151027853484
Order_No_20125,1961.1387018488385
Order_No_6133,1469.821259671604
Order_No_15012,2090.1880050153704
Order_No_5730,1348.6186389193026
Order_No_12068,925.1385465515777
Order_No_5258,1162.600589400201
Order_No_15597,1421.7952565533415
Order_No_11990,1664.3348566427376
Order_No_4773,1655.0208844267618
Order_No_12092,2205.8326076942103
Order_No_5739,2319.3622259434196
Order_No_893,1755.6654779094242
Order_No_18435,1599.9544734136944
Order_No_12500,1463.4001484533655
Order_No_21654,1123.7291047986655
Order_No_6584,2121.8354744025564
Order_No_24951,1229.922422323325
Order_No_26310,1868.4105449819763
Order_No_25848,1511.63965138216
Order_No_19669,1074.259154065825
Order_No_837,1097.8020084123127
Order_No_7003,1418.8273207486054
Order_No_22119,1114.136821323933
Order_No_20662,1560.8386956730174
Order_No_3898,1566.6782503293725
Order_No_8118,2067.790719957833
Order_No_1703,924.0434499027833
Order_No_1549,1279.258400685183
Order_No_15787,1210.033229620647
Order_No_23284,1590.9231839164422
Order_No_2410,1494.1794859408474
Order_No_24026,2152.4231354311123
Order_No_27678,1556.9021391159258
Order_No_14715,1843.503315783848
Order_No_21125,1653.2970483664321
Order_No_27605,3011.6449697586213
Order_No_16840,1672.9556871434615
Order_No_11128,1120.321404921655
Order_No_544,1225.0152617948625
Order_No_22454,1121.5823336036483
Order_No_22064,1397.4527877532746
Order_No_19037,1208.6249552478475
Order_No_26571,977.039735213315
Order_No_22546,1369.1219498170904
Order_No_23819,1115.941706179714
Order_No_8641,779.0611779449464
Order_No_17041,1254.0940062168447
Order_No_15875,1075.479472708641
Order_No_11387,1647.555748731429
Order_No_24575,1266.9678460129944
Order_No_27200,2915.261697575668
Order_No_22607,1322.2540250357852
Order_No_18671,1790.761510274766
Order_No_10695,1457.8055167730272
Order_No_2035,767.067954753089
Order_No_28049,941.1210584786386
Order_No_4336,1636.7349023680435
Order_No_23594,1702.1319524092833
Order_No_8260,1139.2471603844897
Order_No_20311,1079.7908161508385
Order_No_9286,1214.4667271057624
Order_No_2652,694.1121837498795
Order_No_27893,1035.7306703960203
Order_No_18259,1465.1918269494054
Order_No_10732,1159.3946858699783
Order_No_18729,798.1534453573331
Order_No_17486,1356.242685577854
Order_No_27435,1117.8026386824495
Order_No_9254,1934.5366038733919
Order_No_20814,3561.1617610633402
Order_No_26096,1432.9816751133621
Order_No_11051,1413.1758346272109
Order_No_1729,1500.0545698083588
Order_No_22289,1091.4188973158598
Order_No_2980,2254.8671164160623
Order_No_19432,1346.3470042219997
Order_No_15835,2712.238539407881
Order_No_24089,1214.697137205556
Order_No_9011,1481.7077727919313
Order_No_26047,1614.2548069990444
Order_No_13609,1443.1166008583532
Order_No_9619,1932.5992151439204
Order_No_6068,674.1331771818222
Order_No_9243,2403.8774453395235
Order_No_17610,1270.6725490285971
Order_No_6171,1540.8756231178777
Order_No_26157,1912.3005244542219
Order_No_16772,1160.0502955945703
Order_No_27456,1145.1748372158982
Order_No_18965,2224.4725563999964
Order_No_25582,1905.3912902178054
Order_No_3011,1989.5991337541927
Order_No_27290,1648.2966392964372
Order_No_18260,994.3389951949212
Order_No_13067,2249.2429330247687
Order_No_1530,1652.8888494639468
Order_No_15384,1076.2888521414206
